file_name,text
kanji_04f38.png,"expand, stretch, extend, lengthen, increase"
kanji_04fe1.png,"faith, truth, fidelity, trust"
kanji_04fb5.png,"encroach, invade, raid, trespass, violate"
kanji_05507.png,lips
kanji_05a20.png,"with child, pregnancy"
kanji_05bdd.png,"lie down, sleep, rest, bed, remain unsold"
kanji_05be9.png,"hearing, judge, trial"
kanji_05fc3.png,"heart, mind, spirit, heart radical (no. 61)"
kanji_0614e.png,"humility, be careful, discreet, prudent"
kanji_0632f.png,"shake, wave, wag, swing"
kanji_065b0.png,new
kanji_0664b.png,advance
kanji_068ee.png,"forest, woods"
kanji_0699b.png,"hazelnut, filbert"
kanji_06d78.png,"immersed, soak, dip, steep, moisten, wet, dunk"
kanji_06df1.png,"deep, heighten, intensify, strengthen"
kanji_07533.png,"have the honor to, sign of the monkey, 3-5PM, ninth sign of Chinese zodiac"
kanji_075b9.png,"measles, sickness"
kanji_0771f.png,"true, reality, Buddhist sect"
kanji_0795e.png,"gods, mind, soul"
kanji_079e6.png,"Manchu dynasty, name given to naturalized foreigners"
kanji_07d33.png,"sire, good belt, gentleman"
kanji_081e3.png,"retainer, subject"
kanji_082af.png,wick
kanji_085aa.png,"fuel, firewood, kindling"
kanji_089aa.png,"parent, intimacy, relative, familiarity, dealer (cards)"
kanji_08a3a.png,"checkup, seeing, diagnose, examine"
kanji_08eab.png,"somebody, person, one's station in life"
kanji_08f9b.png,"spicy, bitter, hot, acrid"
kanji_09032.png,"advance, proceed, progress, promote"
kanji_091dd.png,"needle, pin, staple, stinger"
kanji_09707.png,"quake, shake, tremble, quiver, shiver"
kanji_04eba.png,person
kanji_04ec1.png,"humanity, virtue, benevolence, charity, man, kernel"
kanji_05203.png,"blade, sword, edge"
kanji_05875.png,"dust, trash, garbage"
kanji_058ec.png,9th calendar sign
kanji_05c0b.png,"inquire, fathom, look for"
kanji_0751a.png,"tremendously, very, great, exceedingly"
kanji_05c3d.png,"exhaust, use up, run out of, deplete, befriend, serve"
kanji_0814e.png,kidney
kanji_08a0a.png,"request, question, investigate"
kanji_08fc5.png,"swift, fast"
kanji_09663.png,"camp, battle array, ranks, position, sudden, brief time"
kanji_0976d.png,"soft, pliable, quiver"
kanji_07b25.png,"lunch box, clothes chest"
kanji_08acf.png,consult
kanji_09808.png,"ought, by all means, necessarily"
kanji_09162.png,"vinegar, sour, acid, tart"
kanji_056f3.png,"map, drawing, plan, extraordinary, audacious"
kanji_053a8.png,kitchen
kanji_09017.png,stop
kanji_05439.png,"blow, breathe, puff, emit, smoke"
kanji_05782.png,"droop, suspend, hang, slouch"
kanji_05e25.png,"commander, leading troops, governor"
kanji_063a8.png,"conjecture, infer, guess, suppose, support, push (for)"
kanji_06c34.png,water
kanji_0708a.png,"cook, boil"
kanji_07761.png,"drowsy, sleep, die"
kanji_07c8b.png,"chic, style, purity, essence, pith, cream, elite, choice"
kanji_07fe0.png,"green, kingfisher"
kanji_08870.png,"decline, wane, weaken"
kanji_09042.png,"consummate, accomplish, attain, commit (suicide)"
kanji_09154.png,"drunk, feel sick, poisoned, elated, spellbound"
kanji_09310.png,"auger, drill, awl, pyramid, cone"
kanji_09318.png,"weight, plumb bob, sinker, spindle"
kanji_0968f.png,"follow, though, notwithstanding, while, during, both, all, obey, submit to, comply, at the mercy of (the waves)"
kanji_0745e.png,congratulations
kanji_09ac4.png,"marrow, pith, essence"
kanji_05d07.png,"adore, respect, revere, worship"
kanji_05d69.png,"be aggravated, grow worse, grow bulky, swell"
kanji_06570.png,"number, strength, fate, law, figures"
kanji_067a2.png,"hinge, pivot, door, center of things"
kanji_08da8.png,"run, go, quick, tend towards"
kanji_096db.png,"chick, squab, duckling, doll"
kanji_0636e.png,"set, lay a foundation, install, equip, squat down, sit down"
kanji_06749.png,"cedar, cryptomeria"
kanji_06919.png,"Japanese cedar, cryptomeria, (kokuji)"
kanji_083c5.png,sedge
kanji_09817.png,"prejudiced, exceedingly"
kanji_096c0.png,sparrow
kanji_088fe.png,"cuff, hem, foot of mountain"
kanji_06f84.png,"lucidity, be clear, clear, clarify, settle, strain, look grave"
kanji_0647a.png,"rub, fold, print (on cloth)"
kanji_05bf8.png,"measurement, tenth of a shaku, a little, small"
kanji_04e16.png,"generation, world, society, public"
kanji_0702c.png,"rapids, current, torrent, shallows, shoal"
kanji_0755d.png,"furrow, thirty tsubo, ridge, rib"
kanji_0662f.png,"just so, this, right, justice"
kanji_051c4.png,"uncanny, weird, threatening, horrible"
kanji_05236.png,"system, law, rule"
kanji_052e2.png,"forces, energy, military strength"
kanji_059d3.png,surname
kanji_05f81.png,"subjugate, attack the rebellious, collect taxes"
kanji_06027.png,"sex, gender, nature"
kanji_06210.png,"turn into, become, get, grow, elapse, reach"
kanji_0653f.png,"politics, government"
kanji_06574.png,"organize, arranging, tune, tone, meter, key (music)"
kanji_0661f.png,"star, spot, dot, mark"
kanji_06674.png,clear up
kanji_068f2.png,"live, dwell"
kanji_06816.png,"nest, rookery, hive, cobweb, den"
kanji_06b63.png,"correct, justice, righteous, 10**40"
kanji_06e05.png,"pure, purify, cleanse, exorcise, Manchu dynasty"
kanji_07272.png,"animal sacrifice, offering"
kanji_0751f.png,"life, genuine, birth"
kanji_076db.png,"boom, prosper, copulate"
kanji_07cbe.png,"refined, ghost, fairy, energy, vitality, semen, excellence, purity, skill"
kanji_08056.png,"holy, saint, sage, master, priest"
kanji_058f0.png,voice
kanji_088fd.png,"made in..., manufacture"
kanji_0897f.png,"west, Spain"
kanji_08aa0.png,"sincerity, admonish, warn, prohibit, truth, fidelity"
kanji_08a93.png,"vow, swear, pledge"
kanji_08acb.png,"solicit, invite, ask"
kanji_0901d.png,"departed, die"
kanji_09192.png,"awake, be disillusioned, sober up"
kanji_09752.png,"blue, green"
kanji_09759.png,quiet
kanji_06589.png,"adjusted, alike, equal, similar variety of"
kanji_07a0e.png,"tax, duty"
kanji_08106.png,"brittle, fragile, easy to beat, sentimental, susceptible"
kanji_096bb.png,"vessels, counter for ships, fish, birds, arrows, one of a pair"
kanji_05e2d.png,"seat, mat, occasion, place"
kanji_060dc.png,"pity, be sparing of, frugal, stingy, regret"
kanji_0621a.png,"grieve, relatives"
kanji_065a5.png,"reject, retreat, recede, withdraw, repel, repulse"
kanji_06614.png,"once upon a time, antiquity, old times"
kanji_06790.png,"chop, divide, tear, analyze"
kanji_077f3.png,stone
kanji_07a4d.png,"volume, product (x*y), acreage, contents, pile up, stack, load, amass"
kanji_07c4d.png,"enroll, domiciliary register, membership"
kanji_07e3e.png,"exploits, achievements, unreeling cocoons"
kanji_0810a.png,"stature, height, spine"
kanji_08cac.png,"blame, condemn, censure"
kanji_08d64.png,red
kanji_08de1.png,"tracks, mark, print, impression"
kanji_08e5f.png,"remains, traces, footprint"
kanji_078a9.png,"large, great, eminent"
kanji_05207.png,"cut, cutoff, be sharp"
kanji_062d9.png,"bungling, clumsy, unskillful"
kanji_063a5.png,"touch, contact, adjoin, piece together"
kanji_06442.png,"vicarious, surrogate, act in addition to, take in, absorb"
kanji_06298.png,"fold, break, fracture, bend, yield, submit"
kanji_08a2d.png,"establishment, provision, prepare"
kanji_07a83.png,"stealth, steal, secret, private, hushed"
kanji_07bc0.png,"node, season, period, occasion, verse, clause, stanza, honor, joint, knuckle, knob, knot, tune, melody"
kanji_08aac.png,"opinion, theory, explanation, rumor"
kanji_096ea.png,snow
kanji_07d76.png,"discontinue, sever, cut off, abstain, interrupt, suppress, be beyond, without match, peerless, unparalleled"
kanji_0820c.png,"tongue, reed, clapper"
kanji_08749.png,cicada
kanji_04ed9.png,"hermit, wizard, cent"
kanji_05148.png,"before, ahead, previous, future, precedence"
kanji_05343.png,thousand
kanji_05360.png,"fortune-telling, divining, forecasting, occupy, hold, have, get, take"
kanji_05ba3.png,"proclaim, say, announce"
kanji_05c02.png,"specialty, exclusive, mainly, solely"
kanji_05c16.png,"be pointed, sharp, taper, displeased, angry, edgy"
kanji_05ddd.png,"stream, river, river or three-stroke river radical (no. 47)"
kanji_06226.png,"war, battle, match"
kanji_06247.png,"fan, folding fan"
kanji_064b0.png,"composing, editing, compiling, selecting"
kanji_06813.png,"plug, bolt, cork, bung, stopper"
kanji_06834.png,"maple tree, colorful autumn foliage"
kanji_06cc9.png,"spring, fountain"
kanji_06d45.png,"shallow, superficial, frivolous, wretched, shameful"
kanji_06d17.png,"wash, inquire into, probe"
kanji_067d3.png,"dye, color, paint, stain, print"
kanji_06f5c.png,"submerge, conceal, hide, lower (voice), hush"
kanji_0714e.png,"broil, parch, roast, boil"
kanji_0717d.png,"fan, flap, instigate, agitate, bolster up, gulp down"
kanji_065cb.png,"rotation, go around"
kanji_07a7f.png,"put on (to the feet), dig, pierce, drill"
kanji_07bad.png,arrow
kanji_07dda.png,"line, track"
kanji_07e4a.png,"slender, fine, thin kimono"
kanji_07fa8.png,"envious, be jealous, covet"
kanji_0817a.png,"gland, (kokuji)"
kanji_0821b.png,dancing radical (no. 136)
kanji_08239.png,"ship, boat"
kanji_085a6.png,"recommend, mat, advise, encourage, offer"
kanji_08a6e.png,"discussion, methods called for, selection, result"
kanji_08cce.png,"despise, low-life, poverty"
kanji_08df5.png,"tread, step on, trample, practice, carry through"
kanji_09078.png,"elect, select, choose, prefer"
kanji_09077.png,"transition, move, change"
kanji_092ad.png,"coin, .01 yen, money"
kanji_09291.png,pig iron
kanji_09583.png,"flash, brandish"
kanji_09bae.png,"fresh, vivid, clear, brilliant, Korea"
kanji_0524d.png,"in front, before"
kanji_05584.png,"virtuous, good, goodness"
kanji_06f38.png,"steadily, gradually advancing, finally, barely"
kanji_07136.png,"sort of thing, so, if so, in that case, well"
kanji_05168.png,"whole, entire, all, complete, fulfill"
kanji_07985.png,"Zen, silent meditation"
kanji_07e55.png,"darning, repair, mend, trim, tidy up, adjust"
kanji_081b3.png,"small low table, tray"
kanji_07cce.png,"centimeter, (kokuji)"
kanji_0564c.png,boisterous
kanji_05851.png,"model, molding"
kanji_05ca8.png,a rocky mountain
kanji_063aa.png,"set aside, give up, suspend, discontinue, lay aside, except"
kanji_066fe.png,"once, before, formerly, ever, never, ex-"
kanji_066fd.png,"formerly, once, before, ever, never, ex-"
kanji_0695a.png,"whip, cane"
kanji_072d9.png,"aim at, sight, shadow, stalk"
kanji_0758f.png,"pass through, note, commentary, estrangement, sparseness, neglect, penetrate"
kanji_0758e.png,"alienate, rough, neglect, shun, sparse, penetrate"
kanji_0790e.png,"cornerstone, foundation stone"
kanji_07956.png,"ancestor, pioneer, founder"
kanji_079df.png,"tariff, crop tax, borrowing"
kanji_07c97.png,"coarse, rough, rugged"
kanji_07d20.png,"elementary, principle, naked, uncovered"
kanji_07d44.png,"association, braid, plait, construct, assemble, unite, cooperate, grapple"
kanji_08607.png,"be resuscitated, revived, perilla, shiso"
kanji_08a34.png,"accusation, sue, complain of pain, appeal to"
kanji_0963b.png,"thwart, separate from, prevent, obstruct, deter, impede"
kanji_09061.png,"go upstream, retrace the past"
kanji_09f20.png,"rat, mouse, dark gray"
kanji_050e7.png,"Buddhist priest, monk"
kanji_05275.png,"genesis, wound, injury, hurt, start, originate"
kanji_053cc.png,"pair, set, comparison, counter for pairs"
kanji_053e2.png,"plexus, clump of bushes, thicket"
kanji_05009.png,"godown, warehouse, storehouse, cellar, treasury"
kanji_055aa.png,"miss, mourning"
kanji_058ee.png,"robust, manhood, prosperity"
kanji_0594f.png,"play music, speak to a ruler, complete"
kanji_0723d.png,"refreshing, bracing, resonant, sweet, clear"
kanji_05b8b.png,"dwell, Sung dynasty"
kanji_05c64.png,"stratum, social class, layer, story, floor"
kanji_0531d.png,go around
kanji_060e3.png,all
kanji_060f3.png,"concept, think, idea, thought"
kanji_0635c.png,"search, look for, locate"
kanji_06383.png,"sweep, brush"
kanji_0633f.png,"insert, put in, graft, wear (sword)"
kanji_063bb.png,"scratch, rake, comb, paddle, behead"
kanji_064cd.png,"maneuver, manipulate, operate, steer, chastity, virginity, fidelity"
kanji_065e9.png,"early, fast"
kanji_066f9.png,"office, official, comrade, fellow"
kanji_05de3.png,"nest, rookery, hive, cobweb, den"
kanji_069cd.png,"spear, lance, javelin"
kanji_069fd.png,"vat, tub, tank"
kanji_06f15.png,"rowing, scull, paddle"
kanji_071e5.png,"parch, dry up"
kanji_04e89.png,"contend, dispute, argue"
kanji_075e9.png,get thin
kanji_076f8.png,"inter-, mutual, together, each other, minister of state, councillor, aspect, phase, physiognomy"
kanji_07a93.png,"window, pane"
kanji_07cdf.png,"dregs, sediment, grounds"
kanji_07dcf.png,"general, whole, all, full, total"
kanji_07d9c.png,"rule, synthesize"
kanji_08061.png,"wise, fast learner"
kanji_08349.png,"grass, weeds, herbs, pasture, write, draft"
kanji_08358.png,"villa, inn, cottage, feudal manor, solemn, dignified"
kanji_0846c.png,"interment, bury, shelve"
kanji_084bc.png,"blue, pale"
kanji_085fb.png,"seaweed, duckweed"
kanji_088c5.png,"attire, dress, pretend, disguise, profess"
kanji_08d70.png,run
kanji_09001.png,"escort, send"
kanji_0906d.png,"encounter, meet, party, association, interview, join"
kanji_09397.png,"spear, lance, javelin"
kanji_0971c.png,frost
kanji_09a12.png,"boisterous, make noise, clamor, disturb, excite"
kanji_050cf.png,"statue, picture, image, figure, portrait"
kanji_05897.png,"increase, add, augment, gain, promote"
kanji_0618e.png,"hate, detest"
kanji_081d3.png,"entrails, viscera, bowels"
kanji_08535.png,"storehouse, hide, own, have, possess"
kanji_08d08.png,"presents, send, give to, award to, confer on, presenting something"
kanji_09020.png,"create, make, structure, physique"
kanji_04fc3.png,"stimulate, urge, press, demand, incite"
kanji_05074.png,"side, lean, oppose, regret"
kanji_05247.png,"rule, law, follow, based on, model after"
kanji_05373.png,"instant, namely, as is, conform, agree, adapt"
kanji_0606f.png,"breath, respiration, son, interest (on money), nuture, rest, coming to an end"
kanji_06349.png,"catch, capture"
kanji_0675f.png,"bundle, sheaf, ream, tie in bundles, govern, manage, control"
kanji_06e2c.png,"fathom, plan, scheme, measure"
kanji_08db3.png,"leg, foot, be sufficient, counter for pairs of footwear"
kanji_0901f.png,"quick, fast"
kanji_04fd7.png,"vulgar, customs, manners, worldliness, mundane things"
kanji_05c5e.png,"belong, genus, subordinate official, affiliated"
kanji_08cca.png,"burglar, rebel, traitor, robber"
kanji_065cf.png,"tribe, family"
kanji_07d9a.png,"continue, series, sequel"
kanji_05352.png,"graduate, soldier, private, die"
kanji_08896.png,"sleeve, wing (building), extension, give cold shoulder"
kanji_05176.png,that
kanji_063c3.png,"be complete, uniform, all present"
kanji_05b58.png,"exist, suppose, be aware of, believe, feel"
kanji_05b6b.png,"grandchild, descendants"
kanji_05c0a.png,"revered, valuable, precious, noble, exalted"
kanji_0640d.png,"damage, loss, disadvantage, hurt, injure"
kanji_06751.png,"village, town"
kanji_0905c.png,"humble, modest"
kanji_04ed6.png,"other, another, the others"
kanji_0591a.png,"many, frequent, much"
kanji_0592a.png,"plump, thick, big around"
kanji_06c70.png,"washing, sieving, filtering, weeding out, luxury"
kanji_08a51.png,"deceive, delude"
kanji_0553e.png,"saliva, sputum"
kanji_05815.png,"degenerate, descend to, lapse into"
kanji_059a5.png,"gentle, peace, depravity"
kanji_060f0.png,"lazy, laziness"
kanji_06253.png,"strike, hit, knock, pound, dozen"
kanji_067c1.png,"rudder, helm, wheel"
kanji_08235.png,"rudder, helm, wheel"
kanji_06955.png,ellipse
kanji_09640.png,steep
kanji_099c4.png,"burdensome, pack horse, horse load, send by horse, trivial, worthless"
kanji_09a28.png,dappled grey horse
kanji_04f53.png,"body, substance, object, reality, counter for images"
kanji_05806.png,piled high
kanji_05bfe.png,"vis-a-vis, opposite, even, equal, versus, anti-, compare"
kanji_08010.png,"-proof, enduring"
kanji_05cb1.png,"old name for a Chinese mountain, Taishan"
kanji_05e2f.png,"sash, belt, obi, zone, region"
kanji_05f85.png,"wait, depend on"
kanji_06020.png,"neglect, laziness"
kanji_0614b.png,"attitude, condition, figure, appearance, voice (of verbs)"
kanji_06234.png,"be crowned with, live under (a ruler), receive"
kanji_066ff.png,"exchange, spare, substitute, per-"
kanji_06cf0.png,"peaceful, calm, peace, easy, Thailand, extreme, excessive, great"
kanji_06ede.png,"stagnate, be delayed, overdue, arrears"
kanji_080ce.png,"womb, uterus"
kanji_0817f.png,"thigh, femur"
kanji_082d4.png,"moss, lichen"
kanji_0888b.png,"sack, bag, pouch"
kanji_08cb8.png,lend
kanji_09000.png,"retreat, withdraw, retire, resign, repel, expel, reject"
kanji_0902e.png,"apprehend, chase"
kanji_0968a.png,"regiment, party, company, squad"
kanji_09edb.png,blackened eyebrows
kanji_09bdb.png,"sea bream, red snapper"
kanji_04ee3.png,"substitute, change, convert, replace, period, age, counter for decades of ages, eras, etc., generation, charge, rate, fee"
kanji_053f0.png,"pedestal, a stand, counter for machines and vehicles"
kanji_05927.png,"large, big"
kanji_07b2c.png,"No., residence"
kanji_0918d.png,"whey, good Buddhist teaching"
kanji_0984c.png,"topic, subject"
kanji_09df9.png,hawk
kanji_06edd.png,"waterfall, rapids, cascade"
kanji_07027.png,"waterfall, rapids, cascade"
kanji_05353.png,"eminent, table, desk, high"
kanji_05544.png,"peck, pick up"
kanji_05b85.png,"home, house, residence, our house, my husband"
kanji_06258.png,"requesting, entrusting with, pretend, hint"
kanji_0629e.png,"choose, select, elect, prefer"
kanji_062d3.png,"clear (the land), open, break up (land)"
kanji_06ca2.png,"swamp, marsh, brilliance, grace"
kanji_06fef.png,"laundry, wash, pour on, rinse"
kanji_07422.png,polish
kanji_08a17.png,"consign, requesting, entrusting with, pretend, hint"
kanji_09438.png,large hand bell
kanji_06fc1.png,"voiced, uncleanness, wrong, nigori, impurity"
kanji_08afe.png,"consent, assent, agreement"
kanji_08338.png,mushroom
kanji_051e7.png,"kite, (kokuji)"
kanji_086f8.png,octopus
kanji_053ea.png,"only, free, in addition"
kanji_053e9.png,"strike, beat, kow tow, hit, thrash, criticize"
kanji_04f46.png,"however, but"
kanji_09054.png,"accomplished, reach, arrive, attain"
kanji_08fb0.png,"sign of the dragon, 7-9AM, fifth sign of Chinese zodiac, shin dragon radical (no. 161)"
kanji_0596a.png,"rob, take by force, snatch away, dispossess, plunder, usurp"
kanji_08131.png,"undress, removing, escape from, get rid of, be left out, take off"
kanji_05dfd.png,southeast
kanji_07aea.png,"length, height, warp"
kanji_08fbf.png,"follow (road), pursue"
kanji_068da.png,"shelf, ledge, rack, mount, mantle, trellis"
kanji_08c37.png,valley
kanji_072f8.png,"tanuki, raccoon"
kanji_09c48.png,"codfish, (kokuji)"
kanji_06a3d.png,"barrel, cask, keg"
kanji_08ab0.png,"who, someone, somebody"
kanji_04e39.png,"rust-colored, red, red lead, pills, sincerity"
kanji_05358.png,"simple, one, single, merely"
kanji_05606.png,"sigh, lament, moan, grieve, sigh of admiration"
kanji_05766.png,"level, wide"
kanji_062c5.png,"shouldering, carry, raise, bear"
kanji_063a2.png,"grope, search, look for"
kanji_065e6.png,"daybreak, dawn, morning"
kanji_06b4e.png,"grief, lamentation"
kanji_06de1.png,"thin, faint, pale, fleeting"
kanji_06e5b.png,"fill, wear (a smile), clear, pure, dense, deep"
kanji_070ad.png,"charcoal, coal"
kanji_077ed.png,"short, brevity, fault, defect, weak point"
kanji_07aef.png,"edge, origin, end, point, border, verge, cape"
kanji_07baa.png,bamboo rice basket
kanji_07dbb.png,"be rent, ripped, unravel, run, begin to open, smile"
kanji_0803d.png,"addicted, absorbed in"
kanji_080c6.png,"gall bladder, courage, pluck, nerve"
kanji_086cb.png,"barbarian, egg"
kanji_08a95.png,"nativity, be born, declension, lie, be arbitrary"
kanji_0935b.png,"forge, discipline, train"
kanji_056e3.png,"group, association"
kanji_058c7.png,"podium, stage, rostrum, terrace"
kanji_05f3e.png,"bullet, twang, flip, snap"
kanji_065ad.png,"severance, decline, refuse, apologize, warn, dismiss, prohibit, decision, judgement, cutting"
kanji_06696.png,warmth
kanji_06a80.png,"cedar, sandalwood, spindle tree"
kanji_06bb5.png,"grade, steps, stairs"
kanji_07537.png,male
kanji_08ac7.png,"discuss, talk"
kanji_05024.png,"price, cost, value"
kanji_077e5.png,"know, wisdom"
kanji_05730.png,"ground, earth"
kanji_05f1b.png,"slacken, relax"
kanji_06065.png,"shame, dishonor"
kanji_0667a.png,"wisdom, intellect, reason"
kanji_06c60.png,"pond, cistern, pool, reservoir"
kanji_075f4.png,"stupid, foolish"
kanji_07a1a.png,"immature, young"
kanji_07f6e.png,"placement, put, set, deposit, leave behind, keep, employ, pawn"
kanji_081f4.png,"doth, do, send, forward, cause, exert, incur, engage"
kanji_08718.png,spider
kanji_09045.png,"slow, late, back, later"
kanji_099b3.png,"run, gallop, sail, drive (a wagon), win (fame), despatch"
kanji_07bc9.png,"fabricate, build, construct"
kanji_0755c.png,"livestock, domestic fowl and animals"
kanji_07af9.png,bamboo
kanji_07b51.png,an ancient musical instrument
kanji_084c4.png,"amass, raise, hoard, store"
kanji_09010.png,"pursue, drive away, chase, accomplish, attain, commit"
kanji_079e9.png,"regularity, salary, order"
kanji_07a92.png,"plug up, obstruct"
kanji_08336.png,tea
kanji_05ae1.png,"legitimate wife, direct descent (non-bastard)"
kanji_07740.png,"don, arrive, wear, counter for suits of clothing"
kanji_04e2d.png,"in, inside, middle, mean, center"
kanji_04ef2.png,"go-between, relationship"
kanji_05b99.png,"mid-air, air, space, sky, memorization, interval of time"
kanji_05fe0.png,"loyalty, fidelity, faithfulness"
kanji_062bd.png,"pluck, pull, extract, excel"
kanji_0663c.png,"daytime, noon"
kanji_067f1.png,"pillar, post, cylinder, support"
kanji_06ce8.png,"pour, irrigate, shed (tears), flow into, concentrate on, notes, comment, annotate"
kanji_0866b.png,"insect, bug, temper"
kanji_08877.png,"inmost, heart, mind, inside"
kanji_08a3b.png,"notes, comment, annotate"
kanji_0914e.png,sake
kanji_092f3.png,"casting, mint"
kanji_099d0.png,"stop-over, reside in, resident"
kanji_06a17.png,Japanese bead tree
kanji_07026.png,"pool, puddle"
kanji_0732a.png,boar
kanji_082e7.png,"hemp, flax"
kanji_08457.png,"renowned, publish, write, remarkable, phenomenal, put on, don, wear, arrival, finish (race), counter for suits of clothing, literary work"
kanji_08caf.png,"savings, store, lay in, keep, wear mustache"
kanji_04e01.png,"street, ward, town, counter for guns, tools, leaves or cakes of something, even number, 4th calendar sign"
kanji_05146.png,"portent, 10**12, trillion, sign, omen, symptoms"
kanji_051cb.png,"wither, droop, lame"
kanji_0558b.png,"talk, chat, chatter"
kanji_05bf5.png,"affection, love, patronage"
kanji_05e16.png,"quire (of paper), bundle of seaweed, counter for screens, notebook"
kanji_05e33.png,"notebook, account book, album, curtain, veil, net, tent"
kanji_05e81.png,government office
kanji_05f14.png,"condolences, mourning, funeral"
kanji_05f35.png,"counter for bows & stringed instruments, stretch, spread, put up (tent)"
kanji_05f6b.png,"carve, engrave, chisel"
kanji_05fb4.png,"indications, sign, omen, symptom, collect, seek, refer to, question"
kanji_061f2.png,"penal, chastise, punish, discipline"
kanji_06311.png,"challenge, contend for, make love to"
kanji_066a2.png,stretch
kanji_0671d.png,"morning, dynasty, regime, epoch, period, (North) Korea"
kanji_06f6e.png,"tide, salt water, opportunity"
kanji_07252.png,"label, genealogy, circular"
kanji_0753a.png,"town, village, block, street"
kanji_0773a.png,"stare, watch, look at, see, scrutinize"
kanji_08074.png,"listen, headstrong, naughty, careful inquiry"
kanji_08139.png,"dilate, distend, bulge, fill out, swell"
kanji_08178.png,"intestines, guts, bowels, viscera"
kanji_08776.png,butterfly
kanji_08abf.png,"tune, tone, meter, key (music), writing style, prepare, exorcise, investigate, harmonize, mediate"
kanji_08adc.png,"spy out, reconnoiter"
kanji_08d85.png,"transcend, super-, ultra-"
kanji_08df3.png,"hop, leap up, spring, jerk, prance, buck, splash, sputter, snap"
kanji_0929a.png,sake bottle
kanji_09577.png,"long, leader, superior, senior"
kanji_09802.png,"place on the head, receive, top of head, top, summit, peak"
kanji_09ce5.png,"bird, chicken"
kanji_052c5.png,imperial order
kanji_06357.png,make progress
kanji_076f4.png,"straightaway, honesty, frankness, fix, repair"
kanji_06715.png,"majestic plural, imperial we"
kanji_06c88.png,"sink, be submerged, subside, be depressed, aloes"
kanji_073cd.png,"rare, curious, strange"
kanji_08cc3.png,"fare, fee, hire, rent, wages, charge"
kanji_093ae.png,"tranquilize, ancient peace-preservation centers"
kanji_09673.png,"exhibit, state, relate, explain"
kanji_06d25.png,"haven, port, harbor, ferry"
kanji_0589c.png,"crash, fall (down)"
kanji_0690e.png,"chinquapin, mallet, spine"
kanji_069cc.png,"hammer, mallet"
kanji_08ffd.png,"chase, drive away, follow, pursue, meanwhile"
kanji_0939a.png,"hammer, mallet"
kanji_075db.png,"pain, hurt, damage, bruise"
kanji_0901a.png,"traffic, pass through, avenue, commute, counter for letters, notes, documents, etc."
kanji_0585a.png,"hillock, mound"
kanji_06802.png,"hemlock, (kokuji)"
kanji_063b4.png,"catch, seize, grasp, hold, arrest, capture"
kanji_069fb.png,Zelkova tree
kanji_04f43.png,cultivated rice field
kanji_06f2c.png,"pickling, soak, moisten, steep"
kanji_067d8.png,wild mulberry
kanji_08fbb.png,"crossing, crossroad, street corners, (kokuji)"
kanji_08526.png,"vine, ivy"
kanji_07db4.png,"compose, spell, write, bind (books)"
kanji_09354.png,"sword guard, kettle brim"
kanji_0693f.png,camellia
kanji_06f70.png,"crush, smash, break, dissipate"
kanji_0576a.png,"two-mat area, approx. thirty-six sq ft"
kanji_058f7.png,"jar, pot, hinge knuckle, one's aim"
kanji_05b2c.png,"mistress, weak"
kanji_07d2c.png,pongee (a knotted silk cloth)
kanji_0722a.png,"claw, nail, talon"
kanji_0540a.png,"suspend, hang, wear (sword)"
kanji_091e3.png,"angling, fish, catch, allure, ensnare"
kanji_09db4.png,"crane, stork"
kanji_04ead.png,"pavilion, restaurant, mansion, arbor, cottage, vaudeville, music hall, stage name"
kanji_04f4e.png,"lower, short, humble"
kanji_0505c.png,"halt, stopping"
kanji_05075.png,spy
kanji_05243.png,shave
kanji_08c9e.png,"upright, chastity, constancy, righteousness"
kanji_05448.png,"display, offer, present, send, exhibit"
kanji_05824.png,"dike, bank, embankment"
kanji_05b9a.png,"determine, fix, establish, decide"
kanji_05e1d.png,"sovereign, the emperor, god, creator"
kanji_05e95.png,"bottom, sole, depth, bottom price, base, kind, sort"
kanji_05ead.png,"courtyard, garden, yard"
kanji_05ef7.png,"courts, imperial court, government office"
kanji_05f1f.png,"younger brother, faithful service to elders"
kanji_0608c.png,serving our elders
kanji_062b5.png,"resist, reach, touch"
kanji_0633a.png,"bravely volunteer, counter for guns, inksticks, palanquins, rickshaws"
kanji_063d0.png,"propose, take along, carry in hand"
kanji_068af.png,"ladder, stairs, insatiable drinking"
kanji_06c40.png,"water's edge, shore, bank"
kanji_07887.png,"anchor, grapnel"
kanji_0798e.png,"happiness, blessed, good fortune, auspicious"
kanji_07a0b.png,"extent, degree, law, formula, distance, limits, amount"
kanji_07de0.png,"tighten, tie, shut, lock, fasten"
kanji_08247.png,"rowboat, small boat"
kanji_08a02.png,"revise, correct, decide"
kanji_08ae6.png,"truth, clarity, abandon, give up"
kanji_08e44.png,hoof
kanji_09013.png,"relay, in turn, sending"
kanji_090b8.png,"residence, mansion"
kanji_0912d.png,an ancient Chinese province
kanji_091d8.png,"nail, tack, peg"
kanji_09f0e.png,three legged kettle
kanji_06ce5.png,"mud, mire, adhere to, be attached to"
kanji_06458.png,"pinch, pick, pluck, trim, clip, summarize"
kanji_064e2.png,"excel in, surpass, pull out, select"
kanji_06575.png,"enemy, foe, opponent"
kanji_06ef4.png,"drip, drop"
kanji_07684.png,"bull's eye, mark, target, object, adjective ending"
